id_issue	id_volume	title	date	pages	words
02203ad6-32f0-11de-992b-00145e5790ea	279ea050-0766-11df-9170-000d606f5dc6	Moravská orlice	1906Q4	532	1448672
02203ad6-32f0-11de-992b-00145e5790ea	0225b92a-32f0-11de-992b-00145e5790ea	Moravská orlice	1876Q1	338	760848
02203ad6-32f0-11de-992b-00145e5790ea	0225b92a-32f0-11de-992b-00145e5790ea	Moravská orlice	1876Q2	352	813023
02203ad6-32f0-11de-992b-00145e5790ea	0225b92a-32f0-11de-992b-00145e5790ea	Moravská orlice	1876Q3	324	763373
02203ad6-32f0-11de-992b-00145e5790ea	0225b92a-32f0-11de-992b-00145e5790ea	Moravská orlice	1876Q4	332	806835
02203ad6-32f0-11de-992b-00145e5790ea	02260755-32f0-11de-992b-00145e5790ea	Moravská orlice	1887Q1	338	911006
02203ad6-32f0-11de-992b-00145e5790ea	02260755-32f0-11de-992b-00145e5790ea	Moravská orlice	1887Q2	346	914826
02203ad6-32f0-11de-992b-00145e5790ea	02260755-32f0-11de-992b-00145e5790ea	Moravská orlice	1887Q3	294	778579
02203ad6-32f0-11de-992b-00145e5790ea	02260755-32f0-11de-992b-00145e5790ea	Moravská orlice	1887Q4	356	922843
02203ad6-32f0-11de-992b-00145e5790ea	02262e68-32f0-11de-992b-00145e5790ea	Moravská orlice	1890Q1	496	890703
02203ad6-32f0-11de-992b-00145e5790ea	02262e68-32f0-11de-992b-00145e5790ea	Moravská orlice	1890Q2	550	1013188
02203ad6-32f0-11de-992b-00145e5790ea	02262e68-32f0-11de-992b-00145e5790ea	Moravská orlice	1890Q3	532	975279
02203ad6-32f0-11de-992b-00145e5790ea	02262e68-32f0-11de-992b-00145e5790ea	Moravská orlice	1890Q4	610	1077027
02203ad6-32f0-11de-992b-00145e5790ea	0bc23eb0-b8be-11de-83d1-000d606f5dc6	Moravská orlice	1914Q1	304	632207
02203ad6-32f0-11de-992b-00145e5790ea	0bc23eb0-b8be-11de-83d1-000d606f5dc6	Moravská orlice	1914Q2	516	1169968
02203ad6-32f0-11de-992b-00145e5790ea	0bc23eb0-b8be-11de-83d1-000d606f5dc6	Moravská orlice	1914Q3	395	845323
02203ad6-32f0-11de-992b-00145e5790ea	0bc23eb0-b8be-11de-83d1-000d606f5dc6	Moravská orlice	1914Q4	336	668785
02203ad6-32f0-11de-992b-00145e5790ea	02265581-32f0-11de-992b-00145e5790ea	Moravská orlice	1899Q1	384	967810
02203ad6-32f0-11de-992b-00145e5790ea	02265581-32f0-11de-992b-00145e5790ea	Moravská orlice	1899Q2	425	1072431
02203ad6-32f0-11de-992b-00145e5790ea	02265581-32f0-11de-992b-00145e5790ea	Moravská orlice	1899Q3	392	1027240
02203ad6-32f0-11de-992b-00145e5790ea	02265581-32f0-11de-992b-00145e5790ea	Moravská orlice	1899Q4	430	1077036
02203ad6-32f0-11de-992b-00145e5790ea	02259215-32f0-11de-992b-00145e5790ea	Moravská orlice	1870Q1	322	829771
02203ad6-32f0-11de-992b-00145e5790ea	02259215-32f0-11de-992b-00145e5790ea	Moravská orlice	1870Q2	324	846859
02203ad6-32f0-11de-992b-00145e5790ea	02259215-32f0-11de-992b-00145e5790ea	Moravská orlice	1870Q3	326	922285
02203ad6-32f0-11de-992b-00145e5790ea	02259215-32f0-11de-992b-00145e5790ea	Moravská orlice	1870Q4	314	788880
02203ad6-32f0-11de-992b-00145e5790ea	02267c93-32f0-11de-992b-00145e5790ea	Moravská orlice	1901Q1	448	1171304
02203ad6-32f0-11de-992b-00145e5790ea	02267c93-32f0-11de-992b-00145e5790ea	Moravská orlice	1901Q2	454	1141069
02203ad6-32f0-11de-992b-00145e5790ea	02267c93-32f0-11de-992b-00145e5790ea	Moravská orlice	1901Q3	464	1140847
02203ad6-32f0-11de-992b-00145e5790ea	02267c93-32f0-11de-992b-00145e5790ea	Moravská orlice	1901Q4	488	1065158
02203ad6-32f0-11de-992b-00145e5790ea	0225e03e-32f0-11de-992b-00145e5790ea	Moravská orlice	1880Q1	362	833214
02203ad6-32f0-11de-992b-00145e5790ea	0225e03e-32f0-11de-992b-00145e5790ea	Moravská orlice	1880Q2	390	875584
02203ad6-32f0-11de-992b-00145e5790ea	0225e03e-32f0-11de-992b-00145e5790ea	Moravská orlice	1880Q3	340	787092
02203ad6-32f0-11de-992b-00145e5790ea	0225e03e-32f0-11de-992b-00145e5790ea	Moravská orlice	1880Q4	358	825200
02203ad6-32f0-11de-992b-00145e5790ea	02260757-32f0-11de-992b-00145e5790ea	Moravská orlice	1889Q1	554	905961
02203ad6-32f0-11de-992b-00145e5790ea	02260757-32f0-11de-992b-00145e5790ea	Moravská orlice	1889Q2	570	932482
02203ad6-32f0-11de-992b-00145e5790ea	02260757-32f0-11de-992b-00145e5790ea	Moravská orlice	1889Q3	544	938316
02203ad6-32f0-11de-992b-00145e5790ea	02260757-32f0-11de-992b-00145e5790ea	Moravská orlice	1889Q4	602	1020156
02203ad6-32f0-11de-992b-00145e5790ea	02260756-32f0-11de-992b-00145e5790ea	Moravská orlice	1888Q1	350	922892
02203ad6-32f0-11de-992b-00145e5790ea	02260756-32f0-11de-992b-00145e5790ea	Moravská orlice	1888Q2	340	889739
02203ad6-32f0-11de-992b-00145e5790ea	02260756-32f0-11de-992b-00145e5790ea	Moravská orlice	1888Q3	356	940071
02203ad6-32f0-11de-992b-00145e5790ea	02260756-32f0-11de-992b-00145e5790ea	Moravská orlice	1888Q4	350	907130
02203ad6-32f0-11de-992b-00145e5790ea	0226557e-32f0-11de-992b-00145e5790ea	Moravská orlice	1896Q1	402	1124536
02203ad6-32f0-11de-992b-00145e5790ea	0226557e-32f0-11de-992b-00145e5790ea	Moravská orlice	1896Q2	388	1040352
02203ad6-32f0-11de-992b-00145e5790ea	0226557e-32f0-11de-992b-00145e5790ea	Moravská orlice	1896Q3	386	1013990
02203ad6-32f0-11de-992b-00145e5790ea	0226557e-32f0-11de-992b-00145e5790ea	Moravská orlice	1896Q4	394	1025060
02203ad6-32f0-11de-992b-00145e5790ea	90797ab0-04e0-11df-b129-000d606f5dc6	Moravská orlice	1903Q1	534	1420656
02203ad6-32f0-11de-992b-00145e5790ea	90797ab0-04e0-11df-b129-000d606f5dc6	Moravská orlice	1903Q2	524	1333892
02203ad6-32f0-11de-992b-00145e5790ea	90797ab0-04e0-11df-b129-000d606f5dc6	Moravská orlice	1903Q3	486	1316425
02203ad6-32f0-11de-992b-00145e5790ea	90797ab0-04e0-11df-b129-000d606f5dc6	Moravská orlice	1903Q4	534	1383203
02203ad6-32f0-11de-992b-00145e5790ea	76c9b590-b7c3-11de-acaa-000d606f5dc6	Moravská orlice	1910Q1	600	1337592
02203ad6-32f0-11de-992b-00145e5790ea	76c9b590-b7c3-11de-acaa-000d606f5dc6	Moravská orlice	1910Q2	622	1324412
02203ad6-32f0-11de-992b-00145e5790ea	76c9b590-b7c3-11de-acaa-000d606f5dc6	Moravská orlice	1910Q3	600	1279573
02203ad6-32f0-11de-992b-00145e5790ea	76c9b590-b7c3-11de-acaa-000d606f5dc6	Moravská orlice	1910Q4	656	1381960
02203ad6-32f0-11de-992b-00145e5790ea	0225e03f-32f0-11de-992b-00145e5790ea	Moravská orlice	1881Q1	348	820248
02203ad6-32f0-11de-992b-00145e5790ea	0225e03f-32f0-11de-992b-00145e5790ea	Moravská orlice	1881Q2	354	823205
02203ad6-32f0-11de-992b-00145e5790ea	0225e03f-32f0-11de-992b-00145e5790ea	Moravská orlice	1881Q3	348	811849
02203ad6-32f0-11de-992b-00145e5790ea	0225e03f-32f0-11de-992b-00145e5790ea	Moravská orlice	1881Q4	404	968569
02203ad6-32f0-11de-992b-00145e5790ea	02262e6c-32f0-11de-992b-00145e5790ea	Moravská orlice	1894Q1	342	961933
02203ad6-32f0-11de-992b-00145e5790ea	02262e6c-32f0-11de-992b-00145e5790ea	Moravská orlice	1894Q2	366	992097
02203ad6-32f0-11de-992b-00145e5790ea	02262e6c-32f0-11de-992b-00145e5790ea	Moravská orlice	1894Q3	368	1010487
02203ad6-32f0-11de-992b-00145e5790ea	02262e6c-32f0-11de-992b-00145e5790ea	Moravská orlice	1894Q4	370	1001925
02203ad6-32f0-11de-992b-00145e5790ea	02260753-32f0-11de-992b-00145e5790ea	Moravská orlice	1885Q1	356	910424
02203ad6-32f0-11de-992b-00145e5790ea	02260753-32f0-11de-992b-00145e5790ea	Moravská orlice	1885Q2	362	930382
02203ad6-32f0-11de-992b-00145e5790ea	02260753-32f0-11de-992b-00145e5790ea	Moravská orlice	1885Q3	360	965545
02203ad6-32f0-11de-992b-00145e5790ea	02260753-32f0-11de-992b-00145e5790ea	Moravská orlice	1885Q4	368	958730
02203ad6-32f0-11de-992b-00145e5790ea	02256b00-32f0-11de-992b-00145e5790ea	Moravská orlice	1865Q1	296	693522
02203ad6-32f0-11de-992b-00145e5790ea	02256b00-32f0-11de-992b-00145e5790ea	Moravská orlice	1865Q2	306	708366
02203ad6-32f0-11de-992b-00145e5790ea	02256b00-32f0-11de-992b-00145e5790ea	Moravská orlice	1865Q3	304	706500
02203ad6-32f0-11de-992b-00145e5790ea	02256b00-32f0-11de-992b-00145e5790ea	Moravská orlice	1865Q4	302	712278
02203ad6-32f0-11de-992b-00145e5790ea	02265580-32f0-11de-992b-00145e5790ea	Moravská orlice	1898Q1	392	1066672
02203ad6-32f0-11de-992b-00145e5790ea	02265580-32f0-11de-992b-00145e5790ea	Moravská orlice	1898Q2	400	1043873
02203ad6-32f0-11de-992b-00145e5790ea	02265580-32f0-11de-992b-00145e5790ea	Moravská orlice	1898Q3	392	1033559
02203ad6-32f0-11de-992b-00145e5790ea	02265580-32f0-11de-992b-00145e5790ea	Moravská orlice	1898Q4	402	1041944
02203ad6-32f0-11de-992b-00145e5790ea	0225b928-32f0-11de-992b-00145e5790ea	Moravská orlice	1874Q1	304	929609
02203ad6-32f0-11de-992b-00145e5790ea	0225b928-32f0-11de-992b-00145e5790ea	Moravská orlice	1874Q2	308	933604
02203ad6-32f0-11de-992b-00145e5790ea	0225b928-32f0-11de-992b-00145e5790ea	Moravská orlice	1874Q3	342	1009687
02203ad6-32f0-11de-992b-00145e5790ea	0225b928-32f0-11de-992b-00145e5790ea	Moravská orlice	1874Q4	340	1052414
02203ad6-32f0-11de-992b-00145e5790ea	7b6228b0-b72f-11de-b416-000d606f5dc6	Moravská orlice	1909Q1	448	1170753
02203ad6-32f0-11de-992b-00145e5790ea	7b6228b0-b72f-11de-b416-000d606f5dc6	Moravská orlice	1909Q2	462	1172850
02203ad6-32f0-11de-992b-00145e5790ea	7b6228b0-b72f-11de-b416-000d606f5dc6	Moravská orlice	1909Q3	468	1250677
02203ad6-32f0-11de-992b-00145e5790ea	7b6228b0-b72f-11de-b416-000d606f5dc6	Moravská orlice	1909Q4	494	1258013
02203ad6-32f0-11de-992b-00145e5790ea	02267c94-32f0-11de-992b-00145e5790ea	Moravská orlice	1902Q1	470	1172143
02203ad6-32f0-11de-992b-00145e5790ea	02267c94-32f0-11de-992b-00145e5790ea	Moravská orlice	1902Q2	470	1115847
02203ad6-32f0-11de-992b-00145e5790ea	02267c94-32f0-11de-992b-00145e5790ea	Moravská orlice	1902Q3	484	1264519
02203ad6-32f0-11de-992b-00145e5790ea	02267c94-32f0-11de-992b-00145e5790ea	Moravská orlice	1902Q4	534	1277513
02203ad6-32f0-11de-992b-00145e5790ea	522bacb0-b7d3-11de-ba2e-000d606f5dc6	Moravská orlice	1912Q1	552	1247576
02203ad6-32f0-11de-992b-00145e5790ea	522bacb0-b7d3-11de-ba2e-000d606f5dc6	Moravská orlice	1912Q2	548	1228834
02203ad6-32f0-11de-992b-00145e5790ea	522bacb0-b7d3-11de-ba2e-000d606f5dc6	Moravská orlice	1912Q3	560	1263696
02203ad6-32f0-11de-992b-00145e5790ea	522bacb0-b7d3-11de-ba2e-000d606f5dc6	Moravská orlice	1912Q4	590	1303449
02203ad6-32f0-11de-992b-00145e5790ea	02262e6a-32f0-11de-992b-00145e5790ea	Moravská orlice	1892Q1	350	993807
02203ad6-32f0-11de-992b-00145e5790ea	02262e6a-32f0-11de-992b-00145e5790ea	Moravská orlice	1892Q2	354	1000511
02203ad6-32f0-11de-992b-00145e5790ea	02262e6a-32f0-11de-992b-00145e5790ea	Moravská orlice	1892Q3	358	995132
02203ad6-32f0-11de-992b-00145e5790ea	02262e6a-32f0-11de-992b-00145e5790ea	Moravská orlice	1892Q4	374	977030
02203ad6-32f0-11de-992b-00145e5790ea	02259212-32f0-11de-992b-00145e5790ea	Moravská orlice	1867Q1	304	733735
02203ad6-32f0-11de-992b-00145e5790ea	02259212-32f0-11de-992b-00145e5790ea	Moravská orlice	1867Q2	284	679646
02203ad6-32f0-11de-992b-00145e5790ea	02259212-32f0-11de-992b-00145e5790ea	Moravská orlice	1867Q3	308	747691
02203ad6-32f0-11de-992b-00145e5790ea	02259212-32f0-11de-992b-00145e5790ea	Moravská orlice	1867Q4	308	738595
02203ad6-32f0-11de-992b-00145e5790ea	02256aff-32f0-11de-992b-00145e5790ea	Moravská orlice	1864Q1	296	727213
02203ad6-32f0-11de-992b-00145e5790ea	02256aff-32f0-11de-992b-00145e5790ea	Moravská orlice	1864Q2	298	732297
02203ad6-32f0-11de-992b-00145e5790ea	02256aff-32f0-11de-992b-00145e5790ea	Moravská orlice	1864Q3	304	745577
02203ad6-32f0-11de-992b-00145e5790ea	02256aff-32f0-11de-992b-00145e5790ea	Moravská orlice	1864Q4	304	751059
02203ad6-32f0-11de-992b-00145e5790ea	0226557f-32f0-11de-992b-00145e5790ea	Moravská orlice	1897Q1	386	1021564
02203ad6-32f0-11de-992b-00145e5790ea	0226557f-32f0-11de-992b-00145e5790ea	Moravská orlice	1897Q2	396	1015266
02203ad6-32f0-11de-992b-00145e5790ea	0226557f-32f0-11de-992b-00145e5790ea	Moravská orlice	1897Q3	374	1008351
02203ad6-32f0-11de-992b-00145e5790ea	0226557f-32f0-11de-992b-00145e5790ea	Moravská orlice	1897Q4	398	1033327
02203ad6-32f0-11de-992b-00145e5790ea	02262e6b-32f0-11de-992b-00145e5790ea	Moravská orlice	1893Q1	350	974063
02203ad6-32f0-11de-992b-00145e5790ea	02262e6b-32f0-11de-992b-00145e5790ea	Moravská orlice	1893Q2	354	1013569
02203ad6-32f0-11de-992b-00145e5790ea	02262e6b-32f0-11de-992b-00145e5790ea	Moravská orlice	1893Q3	360	1011309
02203ad6-32f0-11de-992b-00145e5790ea	02262e6b-32f0-11de-992b-00145e5790ea	Moravská orlice	1893Q4	374	1037009
02203ad6-32f0-11de-992b-00145e5790ea	02262e69-32f0-11de-992b-00145e5790ea	Moravská orlice	1891Q1	322	990820
02203ad6-32f0-11de-992b-00145e5790ea	02262e69-32f0-11de-992b-00145e5790ea	Moravská orlice	1891Q2	342	1007612
02203ad6-32f0-11de-992b-00145e5790ea	02262e69-32f0-11de-992b-00145e5790ea	Moravská orlice	1891Q3	334	979188
02203ad6-32f0-11de-992b-00145e5790ea	02262e69-32f0-11de-992b-00145e5790ea	Moravská orlice	1891Q4	334	987257
02203ad6-32f0-11de-992b-00145e5790ea	0225e03d-32f0-11de-992b-00145e5790ea	Moravská orlice	1879Q1	354	885123
02203ad6-32f0-11de-992b-00145e5790ea	0225e03d-32f0-11de-992b-00145e5790ea	Moravská orlice	1879Q2	354	862664
02203ad6-32f0-11de-992b-00145e5790ea	0225e03d-32f0-11de-992b-00145e5790ea	Moravská orlice	1879Q3	340	821753
02203ad6-32f0-11de-992b-00145e5790ea	0225e03d-32f0-11de-992b-00145e5790ea	Moravská orlice	1879Q4	354	843898
02203ad6-32f0-11de-992b-00145e5790ea	0225e040-32f0-11de-992b-00145e5790ea	Moravská orlice	1882Q1	400	958107
02203ad6-32f0-11de-992b-00145e5790ea	0225e040-32f0-11de-992b-00145e5790ea	Moravská orlice	1882Q2	392	937619
02203ad6-32f0-11de-992b-00145e5790ea	0225e040-32f0-11de-992b-00145e5790ea	Moravská orlice	1882Q3	414	985738
02203ad6-32f0-11de-992b-00145e5790ea	0225e040-32f0-11de-992b-00145e5790ea	Moravská orlice	1882Q4	406	974498
02203ad6-32f0-11de-992b-00145e5790ea	02259211-32f0-11de-992b-00145e5790ea	Moravská orlice	1866Q1	294	753068
02203ad6-32f0-11de-992b-00145e5790ea	02259211-32f0-11de-992b-00145e5790ea	Moravská orlice	1866Q2	292	727013
02203ad6-32f0-11de-992b-00145e5790ea	02259211-32f0-11de-992b-00145e5790ea	Moravská orlice	1866Q3	256	645639
02203ad6-32f0-11de-992b-00145e5790ea	02259211-32f0-11de-992b-00145e5790ea	Moravská orlice	1866Q4	302	756044
02203ad6-32f0-11de-992b-00145e5790ea	8139e2c0-0430-11df-95d1-000d606f5dc6	Moravská orlice	1905Q1	516	1323044
02203ad6-32f0-11de-992b-00145e5790ea	8139e2c0-0430-11df-95d1-000d606f5dc6	Moravská orlice	1905Q2	564	1416337
02203ad6-32f0-11de-992b-00145e5790ea	8139e2c0-0430-11df-95d1-000d606f5dc6	Moravská orlice	1905Q3	544	1451646
02203ad6-32f0-11de-992b-00145e5790ea	8139e2c0-0430-11df-95d1-000d606f5dc6	Moravská orlice	1905Q4	582	1427737
02203ad6-32f0-11de-992b-00145e5790ea	0225b927-32f0-11de-992b-00145e5790ea	Moravská orlice	1873Q1	332	786406
02203ad6-32f0-11de-992b-00145e5790ea	0225b927-32f0-11de-992b-00145e5790ea	Moravská orlice	1873Q2	332	782158
02203ad6-32f0-11de-992b-00145e5790ea	0225b927-32f0-11de-992b-00145e5790ea	Moravská orlice	1873Q3	314	892380
02203ad6-32f0-11de-992b-00145e5790ea	0225b927-32f0-11de-992b-00145e5790ea	Moravská orlice	1873Q4	338	949202
02203ad6-32f0-11de-992b-00145e5790ea	02256afe-32f0-11de-992b-00145e5790ea	Moravská orlice	1871Q1	306	829972
02203ad6-32f0-11de-992b-00145e5790ea	02256afe-32f0-11de-992b-00145e5790ea	Moravská orlice	1871Q2	320	844530
02203ad6-32f0-11de-992b-00145e5790ea	02256afe-32f0-11de-992b-00145e5790ea	Moravská orlice	1871Q3	344	904228
02203ad6-32f0-11de-992b-00145e5790ea	02256afe-32f0-11de-992b-00145e5790ea	Moravská orlice	1871Q4	332	866184
02203ad6-32f0-11de-992b-00145e5790ea	02259216-32f0-11de-992b-00145e5790ea	Moravská orlice	1872Q1	332	854867
02203ad6-32f0-11de-992b-00145e5790ea	02259216-32f0-11de-992b-00145e5790ea	Moravská orlice	1872Q2	210	558175
02203ad6-32f0-11de-992b-00145e5790ea	02259216-32f0-11de-992b-00145e5790ea	Moravská orlice	1872Q3	280	675227
02203ad6-32f0-11de-992b-00145e5790ea	02259216-32f0-11de-992b-00145e5790ea	Moravská orlice	1872Q4	324	795229
02203ad6-32f0-11de-992b-00145e5790ea	4ace04b0-b7db-11de-b01f-000d606f5dc6	Moravská orlice	1913Q1	530	1232489
02203ad6-32f0-11de-992b-00145e5790ea	4ace04b0-b7db-11de-b01f-000d606f5dc6	Moravská orlice	1913Q2	542	1248316
02203ad6-32f0-11de-992b-00145e5790ea	4ace04b0-b7db-11de-b01f-000d606f5dc6	Moravská orlice	1913Q3	536	1244212
02203ad6-32f0-11de-992b-00145e5790ea	4ace04b0-b7db-11de-b01f-000d606f5dc6	Moravská orlice	1913Q4	444	1001847
02203ad6-32f0-11de-992b-00145e5790ea	0224a7ab-32f0-11de-992b-00145e5790ea	Moravská orlice	1863Q1	72	147878
02203ad6-32f0-11de-992b-00145e5790ea	0224a7ab-32f0-11de-992b-00145e5790ea	Moravská orlice	1863Q2	292	640972
02203ad6-32f0-11de-992b-00145e5790ea	0224a7ab-32f0-11de-992b-00145e5790ea	Moravská orlice	1863Q3	312	665590
02203ad6-32f0-11de-992b-00145e5790ea	0224a7ab-32f0-11de-992b-00145e5790ea	Moravská orlice	1863Q4	304	635939
02203ad6-32f0-11de-992b-00145e5790ea	0225e041-32f0-11de-992b-00145e5790ea	Moravská orlice	1883Q1	334	921203
02203ad6-32f0-11de-992b-00145e5790ea	0225e041-32f0-11de-992b-00145e5790ea	Moravská orlice	1883Q2	338	916591
02203ad6-32f0-11de-992b-00145e5790ea	0225e041-32f0-11de-992b-00145e5790ea	Moravská orlice	1883Q3	366	983314
02203ad6-32f0-11de-992b-00145e5790ea	0225e041-32f0-11de-992b-00145e5790ea	Moravská orlice	1883Q4	352	941609
02203ad6-32f0-11de-992b-00145e5790ea	02265582-32f0-11de-992b-00145e5790ea	Moravská orlice	1900Q1	426	1091749
02203ad6-32f0-11de-992b-00145e5790ea	02265582-32f0-11de-992b-00145e5790ea	Moravská orlice	1900Q2	452	1069651
02203ad6-32f0-11de-992b-00145e5790ea	02265582-32f0-11de-992b-00145e5790ea	Moravská orlice	1900Q3	458	1251964
02203ad6-32f0-11de-992b-00145e5790ea	02265582-32f0-11de-992b-00145e5790ea	Moravská orlice	1900Q4	458	1221376
02203ad6-32f0-11de-992b-00145e5790ea	02260752-32f0-11de-992b-00145e5790ea	Moravská orlice	1884Q1	362	949821
02203ad6-32f0-11de-992b-00145e5790ea	02260752-32f0-11de-992b-00145e5790ea	Moravská orlice	1884Q2	388	978833
02203ad6-32f0-11de-992b-00145e5790ea	02260752-32f0-11de-992b-00145e5790ea	Moravská orlice	1884Q3	366	978998
02203ad6-32f0-11de-992b-00145e5790ea	02260752-32f0-11de-992b-00145e5790ea	Moravská orlice	1884Q4	360	967826
02203ad6-32f0-11de-992b-00145e5790ea	0226557d-32f0-11de-992b-00145e5790ea	Moravská orlice	1895Q1	358	1023683
02203ad6-32f0-11de-992b-00145e5790ea	0226557d-32f0-11de-992b-00145e5790ea	Moravská orlice	1895Q2	340	941840
02203ad6-32f0-11de-992b-00145e5790ea	0226557d-32f0-11de-992b-00145e5790ea	Moravská orlice	1895Q3	362	1012857
02203ad6-32f0-11de-992b-00145e5790ea	0226557d-32f0-11de-992b-00145e5790ea	Moravská orlice	1895Q4	380	1024588
02203ad6-32f0-11de-992b-00145e5790ea	c473feb0-b726-11de-8fe6-000d606f5dc6	Moravská orlice	1911Q1	568	1357810
02203ad6-32f0-11de-992b-00145e5790ea	c473feb0-b726-11de-8fe6-000d606f5dc6	Moravská orlice	1911Q2	619	1494613
