id_issue	id_volume	title	date	pages	words
02203ad6-32f0-11de-992b-00145e5790ea	02262e6c-32f0-11de-992b-00145e5790ea	Moravská orlice	1894	1446	3966442
02203ad6-32f0-11de-992b-00145e5790ea	02260753-32f0-11de-992b-00145e5790ea	Moravská orlice	1885	1446	3765081
02203ad6-32f0-11de-992b-00145e5790ea	02256b00-32f0-11de-992b-00145e5790ea	Moravská orlice	1865	1208	2820666
02203ad6-32f0-11de-992b-00145e5790ea	02265580-32f0-11de-992b-00145e5790ea	Moravská orlice	1898	1586	4186048
02203ad6-32f0-11de-992b-00145e5790ea	0225b928-32f0-11de-992b-00145e5790ea	Moravská orlice	1874	1294	3925314
02203ad6-32f0-11de-992b-00145e5790ea	7b6228b0-b72f-11de-b416-000d606f5dc6	Moravská orlice	1909	1872	4852293
02203ad6-32f0-11de-992b-00145e5790ea	02267c94-32f0-11de-992b-00145e5790ea	Moravská orlice	1902	1958	4830022
02203ad6-32f0-11de-992b-00145e5790ea	522bacb0-b7d3-11de-ba2e-000d606f5dc6	Moravská orlice	1912	2250	5043555
02203ad6-32f0-11de-992b-00145e5790ea	02262e6a-32f0-11de-992b-00145e5790ea	Moravská orlice	1892	1436	3966480
02203ad6-32f0-11de-992b-00145e5790ea	02259212-32f0-11de-992b-00145e5790ea	Moravská orlice	1867	1204	2899667
02203ad6-32f0-11de-992b-00145e5790ea	02256aff-32f0-11de-992b-00145e5790ea	Moravská orlice	1864	1202	2956146
02203ad6-32f0-11de-992b-00145e5790ea	0226557f-32f0-11de-992b-00145e5790ea	Moravská orlice	1897	1554	4078508
02203ad6-32f0-11de-992b-00145e5790ea	02262e6b-32f0-11de-992b-00145e5790ea	Moravská orlice	1893	1438	4035950
02203ad6-32f0-11de-992b-00145e5790ea	02262e69-32f0-11de-992b-00145e5790ea	Moravská orlice	1891	1332	3964877
02203ad6-32f0-11de-992b-00145e5790ea	0225e03d-32f0-11de-992b-00145e5790ea	Moravská orlice	1879	1402	3413438
02203ad6-32f0-11de-992b-00145e5790ea	0225e040-32f0-11de-992b-00145e5790ea	Moravská orlice	1882	1612	3855962
02203ad6-32f0-11de-992b-00145e5790ea	02259211-32f0-11de-992b-00145e5790ea	Moravská orlice	1866	1144	2881764
02203ad6-32f0-11de-992b-00145e5790ea	8139e2c0-0430-11df-95d1-000d606f5dc6	Moravská orlice	1905	2206	5618764
02203ad6-32f0-11de-992b-00145e5790ea	0225b927-32f0-11de-992b-00145e5790ea	Moravská orlice	1873	1316	3410146
02203ad6-32f0-11de-992b-00145e5790ea	02256afe-32f0-11de-992b-00145e5790ea	Moravská orlice	1871	1302	3444914
02203ad6-32f0-11de-992b-00145e5790ea	02259216-32f0-11de-992b-00145e5790ea	Moravská orlice	1872	1146	2883498
02203ad6-32f0-11de-992b-00145e5790ea	4ace04b0-b7db-11de-b01f-000d606f5dc6	Moravská orlice	1913	2052	4726864
02203ad6-32f0-11de-992b-00145e5790ea	0224a7ab-32f0-11de-992b-00145e5790ea	Moravská orlice	1863	980	2090379
02203ad6-32f0-11de-992b-00145e5790ea	0225e041-32f0-11de-992b-00145e5790ea	Moravská orlice	1883	1390	3762717
02203ad6-32f0-11de-992b-00145e5790ea	02265582-32f0-11de-992b-00145e5790ea	Moravská orlice	1900	1794	4634740
02203ad6-32f0-11de-992b-00145e5790ea	02260752-32f0-11de-992b-00145e5790ea	Moravská orlice	1884	1476	3875478
02203ad6-32f0-11de-992b-00145e5790ea	0226557d-32f0-11de-992b-00145e5790ea	Moravská orlice	1895	1440	4002968
02203ad6-32f0-11de-992b-00145e5790ea	c473feb0-b726-11de-8fe6-000d606f5dc6	Moravská orlice	1911	2383	5547052
02203ad6-32f0-11de-992b-00145e5790ea	02260754-32f0-11de-992b-00145e5790ea	Moravská orlice	1886	1440	3719757
02203ad6-32f0-11de-992b-00145e5790ea	02259213-32f0-11de-992b-00145e5790ea	Moravská orlice	1868	1194	3389996
ae876087-435d-11dd-b505-00145e5790ea	22c49f78-31a7-11e7-af67-001b63bd97ba	Národní listy	1890	4121	14999557
ae876087-435d-11dd-b505-00145e5790ea	b2af86f0-435d-11dd-b505-00145e5790ea	Národní listy	1881	1832	8197573
ae876087-435d-11dd-b505-00145e5790ea	b2a8d023-435d-11dd-b505-00145e5790ea	Národní listy	1867	1134	4394876
ae876087-435d-11dd-b505-00145e5790ea	b2a8d023-435d-11dd-b505-00145e5790ea	Národní listy	1967	4	16006
ae876087-435d-11dd-b505-00145e5790ea	b2ae9c8e-435d-11dd-b505-00145e5790ea	Národní listy	1878	1458	6548865
ae876087-435d-11dd-b505-00145e5790ea	c73d1310-668e-11dc-8b94-000d606f5dc6	Národní listy	1900	5148	18028187
ae876087-435d-11dd-b505-00145e5790ea	b2b3578e-435d-11dd-b505-00145e5790ea	Národní listy	1897	5286	17890199
ae876087-435d-11dd-b505-00145e5790ea	b2a797a1-435d-11dd-b505-00145e5790ea	Národní listy	1863	64	48118
ae876087-435d-11dd-b505-00145e5790ea	b2a797a1-435d-11dd-b505-00145e5790ea	Národní listy	1864	384	279367
ae876087-435d-11dd-b505-00145e5790ea	b2ab683a-435d-11dd-b505-00145e5790ea	Národní listy	1874	1578	6967885
ae876087-435d-11dd-b505-00145e5790ea	b2aec39f-435d-11dd-b505-00145e5790ea	Národní listy	1880	1532	7065512
ae876087-435d-11dd-b505-00145e5790ea	b2b3578f-435d-11dd-b505-00145e5790ea	Národní listy	1898	5366	18331734
ae876087-435d-11dd-b505-00145e5790ea	d50b52c0-8f8e-11dd-8d75-000d606f5dc6	Národní listy	1910	3608	15172559
ae876087-435d-11dd-b505-00145e5790ea	4c718000-8f08-11dd-a577-000d606f5dc6	Národní listy	1913	4405	19135338
ae876087-435d-11dd-b505-00145e5790ea	b2a9ba85-435d-11dd-b505-00145e5790ea	Národní listy	1869	1134	4901765
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	Národní listy	1899	5480	18856581
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	Národní listy	1905	4932	17765244
ae876087-435d-11dd-b505-00145e5790ea	b2af86f4-435d-11dd-b505-00145e5790ea	Národní listy	1887	3946	14282295
ae876087-435d-11dd-b505-00145e5790ea	ee48c4d0-6824-11dc-afb6-000d606f5dc6	Národní listy	1902	4958	18123379
ae876087-435d-11dd-b505-00145e5790ea	c3d53bc0-db15-11dc-af7e-000d606f5dc6	Národní listy	1914	2787	12117264
ae876087-435d-11dd-b505-00145e5790ea	b2a9ba84-435d-11dd-b505-00145e5790ea	Národní listy	1868	820	3786002
ae876087-435d-11dd-b505-00145e5790ea	b2a8d022-435d-11dd-b505-00145e5790ea	Národní listy	1866	1406	5452050
ae876087-435d-11dd-b505-00145e5790ea	b2a7497e-435d-11dd-b505-00145e5790ea	Národní listy	1862	1406	5196077
ae876087-435d-11dd-b505-00145e5790ea	b2a7497e-435d-11dd-b505-00145e5790ea	Národní listy	1962	4	14860
ae876087-435d-11dd-b505-00145e5790ea	d282cea0-75c4-11dc-8b12-000d606f5dc6	Národní listy	1907	4960	17835109
ae876087-435d-11dd-b505-00145e5790ea	b2714569-435d-11dd-b505-00145e5790ea	Národní listy	1885	3908	13647064
ae876087-435d-11dd-b505-00145e5790ea	b2b30968-435d-11dd-b505-00145e5790ea	Národní listy	1891	4690	16905797
ae876087-435d-11dd-b505-00145e5790ea	dee8f370-7e59-11dc-9916-000d606f5dc6	Národní listy	1906	4908	17617449
ae876087-435d-11dd-b505-00145e5790ea	b23d3ce2-435d-11dd-b505-00145e5790ea	Národní listy	1861	1434	5216745
ae876087-435d-11dd-b505-00145e5790ea	b23d3ce2-435d-11dd-b505-00145e5790ea	Národní listy	1864	4	15348
ae876087-435d-11dd-b505-00145e5790ea	b2a74980-435d-11dd-b505-00145e5790ea	Národní listy	1864	1376	5439741
ae876087-435d-11dd-b505-00145e5790ea	ea456b40-7107-11dc-8ce7-000d606f5dc6	Národní listy	1904	4921	17779704
ae876087-435d-11dd-b505-00145e5790ea	af960c30-8d62-11dc-a447-000d606f5dc6	Národní listy	1909	4491	19536286
ae876087-435d-11dd-b505-00145e5790ea	b2a9e197-435d-11dd-b505-00145e5790ea	Národní listy	1871	1800	7550321
ae876087-435d-11dd-b505-00145e5790ea	b2a7497f-435d-11dd-b505-00145e5790ea	Národní listy	1863	1436	5114451
ae876087-435d-11dd-b505-00145e5790ea	b2b30965-435d-11dd-b505-00145e5790ea	Národní listy	1888	4024	14587164
ae876087-435d-11dd-b505-00145e5790ea	845fa597-31b2-11e7-af67-001b63bd97ba	Národní listy	1896	5372	19009543
ae876087-435d-11dd-b505-00145e5790ea	b2ae004d-435d-11dd-b505-00145e5790ea	Národní listy	1877	1574	7123834
ae876087-435d-11dd-b505-00145e5790ea	f255a570-65fe-11dc-af40-000d606f5dc6	Národní listy	1901	5150	17981187
ae876087-435d-11dd-b505-00145e5790ea	8f7ab8c0-909e-11dd-a2cd-000d606f5dc6	Národní listy	1912	4843	20439104
ae876087-435d-11dd-b505-00145e5790ea	b2b30969-435d-11dd-b505-00145e5790ea	Národní listy	1892	4769	17253482
ae876087-435d-11dd-b505-00145e5790ea	b2af86f1-435d-11dd-b505-00145e5790ea	Národní listy	1883	3466	11567656
ae876087-435d-11dd-b505-00145e5790ea	b243ccc6-435d-11dd-b505-00145e5790ea	Národní listy	1865	1209	4779107
ae876087-435d-11dd-b505-00145e5790ea	b8ab5560-70b5-11dc-929f-000d606f5dc6	Národní listy	1903	4984	18142008
ae876087-435d-11dd-b505-00145e5790ea	b2b3307c-435d-11dd-b505-00145e5790ea	Národní listy	1895	5312	18156327
ae876087-435d-11dd-b505-00145e5790ea	9ca74ad0-738b-11dc-a884-000d606f5dc6	Národní listy	1908	4834	17552407
ae876087-435d-11dd-b505-00145e5790ea	b2a9ba86-435d-11dd-b505-00145e5790ea	Národní listy	1870	1741	7364842
ae876087-435d-11dd-b505-00145e5790ea	93619447-31a5-11e7-af67-001b63bd97ba	Národní listy	1889	4114	14841814
ae876087-435d-11dd-b505-00145e5790ea	b2b5c7a7-435d-11dd-b505-00145e5790ea	Národní listy	1886	3985	14181372
ae876087-435d-11dd-b505-00145e5790ea	b2b3307a-435d-11dd-b505-00145e5790ea	Národní listy	1893	4786	17184401
ae876087-435d-11dd-b505-00145e5790ea	b2b3307b-435d-11dd-b505-00145e5790ea	Národní listy	1894	4814	17206007
ae876087-435d-11dd-b505-00145e5790ea	b2a9e199-435d-11dd-b505-00145e5790ea	Národní listy	1873	1630	6586492
ae876087-435d-11dd-b505-00145e5790ea	b2a9e199-435d-11dd-b505-00145e5790ea	Národní listy	1874	2	9716
ae876087-435d-11dd-b505-00145e5790ea	b2a9e199-435d-11dd-b505-00145e5790ea	Národní listy	1876	4	13110
ae876087-435d-11dd-b505-00145e5790ea	b2a65f1d-435d-11dd-b505-00145e5790ea	Národní listy	1879	1474	6943996
ae876087-435d-11dd-b505-00145e5790ea	b2a9e198-435d-11dd-b505-00145e5790ea	Národní listy	1872	1922	7618608
ae876087-435d-11dd-b505-00145e5790ea	b2ab683b-435d-11dd-b505-00145e5790ea	Národní listy	1875	1536	7020241
ae876087-435d-11dd-b505-00145e5790ea	0a1369d0-5c91-11dc-be2d-0013e6840575	Národní listy	1882	2464	9707254
ae876087-435d-11dd-b505-00145e5790ea	b2aca0bc-435d-11dd-b505-00145e5790ea	Národní listy	1876	1546	6751829
ae876087-435d-11dd-b505-00145e5790ea	b2aca0bc-435d-11dd-b505-00145e5790ea	Národní listy	1976	6	28114
ae876087-435d-11dd-b505-00145e5790ea	b26f97b8-435d-11dd-b505-00145e5790ea	Národní listy	1884	3982	13130741
ae876087-435d-11dd-b505-00145e5790ea	6bd92c90-d978-11dc-bf88-000d606f5dc6	Národní listy	1911	5155	22111731
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23610e3-435d-11dd-b505-00145e5790ea	Lidové noviny	1897	1727	3976386
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23a56ad-435d-11dd-b505-00145e5790ea	Lidové noviny	1910	5617	12036437
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b239ba6b-435d-11dd-b505-00145e5790ea	Lidové noviny	1908	4722	10514258
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23881e9-435d-11dd-b505-00145e5790ea	Lidové noviny	1903	2702	6145018
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b237be98-435d-11dd-b505-00145e5790ea	Lidové noviny	1902	2689	5922144
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b2379786-435d-11dd-b505-00145e5790ea	Lidové noviny	1900	2506	5869536
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b232dc8e-435d-11dd-b505-00145e5790ea	Lidové noviny	1904	2788	5973734
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23a56ac-435d-11dd-b505-00145e5790ea	Lidové noviny	1904	4	6622
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23a56ac-435d-11dd-b505-00145e5790ea	Lidové noviny	1908	16	31641
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23a56ac-435d-11dd-b505-00145e5790ea	Lidové noviny	1909	5330	11965280
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23a56ac-435d-11dd-b505-00145e5790ea	Lidové noviny	1919	4	11369
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b2354d90-435d-11dd-b505-00145e5790ea	Lidové noviny	1906	4302	8485968
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b235267f-435d-11dd-b505-00145e5790ea	Lidové noviny	1905	3162	6409001
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b236d435-435d-11dd-b505-00145e5790ea	Lidové noviny	1899	1911	4144799
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b2368614-435d-11dd-b505-00145e5790ea	Lidové noviny	1898	1755	3532652
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23b410e-435d-11dd-b505-00145e5790ea	Lidové noviny	1911	5720	12391738
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23b410e-435d-11dd-b505-00145e5790ea	Lidové noviny	1912	24	58245
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b231a40c-435d-11dd-b505-00145e5790ea	Lidové noviny	1893	88	191809
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23610e2-435d-11dd-b505-00145e5790ea	Lidové noviny	1895	1745	3607164
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b237be97-435d-11dd-b505-00145e5790ea	Lidové noviny	1901	2577	5266775
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23c7990-435d-11dd-b505-00145e5790ea	Lidové noviny	1911	2	6726
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23c7990-435d-11dd-b505-00145e5790ea	Lidové noviny	1912	4	11599
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23c7990-435d-11dd-b505-00145e5790ea	Lidové noviny	1913	5505	14295209
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23c7990-435d-11dd-b505-00145e5790ea	Lidové noviny	1931	4	11946
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b231f22d-435d-11dd-b505-00145e5790ea	Lidové noviny	1896	1859	4269460
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b235e9d1-435d-11dd-b505-00145e5790ea	Lidové noviny	1894	2120	5161904
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23881ea-435d-11dd-b505-00145e5790ea	Lidové noviny	1907	4396	9586573
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23881ea-435d-11dd-b505-00145e5790ea	Lidové noviny	1910	8	19134
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23d3ce1-435d-11dd-b505-00145e5790ea	Lidové noviny	1814	3	7177
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23d3ce1-435d-11dd-b505-00145e5790ea	Lidové noviny	1913	11	31780
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23d3ce1-435d-11dd-b505-00145e5790ea	Lidové noviny	1914	4833	12476479
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23c798f-435d-11dd-b505-00145e5790ea	Lidové noviny	1812	2	2782
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23c798f-435d-11dd-b505-00145e5790ea	Lidové noviny	1911	30	56807
bdc405b0-e5f9-11dc-bfb2-000d606f5dc6	b23c798f-435d-11dd-b505-00145e5790ea	Lidové noviny	1912	5626	13794948
b138db20-a5e4-11e8-99aa-005056827e51	a9da7180-1034-11e9-a9e5-005056827e52	Katolické listy	1902	2796	5609333
b138db20-a5e4-11e8-99aa-005056827e51	9693c840-56a9-11e9-936e-005056827e52	Katolické listy	1903	2862	5632214
b138db20-a5e4-11e8-99aa-005056827e51	dfe47730-fca7-11e8-a5a4-005056827e52	Katolické listy	1901	2858	5798520
b138db20-a5e4-11e8-99aa-005056827e51	970457b0-02d3-11e9-bc37-005056827e51	Katolické listy	1897	2924	5927133
b138db20-a5e4-11e8-99aa-005056827e51	fde060b0-9103-11e8-87bd-005056827e52	Katolické listy	1899	2768	5508285
b138db20-a5e4-11e8-99aa-005056827e51	b453d6c0-a5e4-11e8-99aa-005056827e51	Katolické listy	1898	2794	5946417
b138db20-a5e4-11e8-99aa-005056827e51	ab466390-f9f9-11e8-bc37-005056827e51	Katolické listy	1900	2784	5591261
5c259210-2182-11e6-918e-5ef3fc9ae867	13892970-6874-11e6-9f9c-001018b5eb5c	Čech: politický týdenník katolický	1895	1146	2970336
5c259210-2182-11e6-918e-5ef3fc9ae867	13892970-6874-11e6-9f9c-001018b5eb5c	Čech: politický týdenník katolický	1985	52	136549
5c259210-2182-11e6-918e-5ef3fc9ae867	383de300-4e57-11e6-ad5e-5ef3fc9bb22f	Čech: politický týdenník katolický	1882	1186	3520755
5c259210-2182-11e6-918e-5ef3fc9ae867	6d4100c0-27d6-11e6-a344-5ef3fc9ae867	Čech: politický týdenník katolický	1873	1208	2929968
5c259210-2182-11e6-918e-5ef3fc9ae867	bf20cb20-2987-11e6-a7c4-005056825209	Čech: politický týdenník katolický	1877	1250	3259199
5c259210-2182-11e6-918e-5ef3fc9ae867	2ded3230-6918-11e6-9747-005056827e52	Čech: politický týdenník katolický	1896	1376	3588619
5c259210-2182-11e6-918e-5ef3fc9ae867	c66a4820-48ea-11e6-8746-005056825209	Čech: politický týdenník katolický	1884	1214	3557777
5c259210-2182-11e6-918e-5ef3fc9ae867	a51624b0-62c5-11e6-95c7-005056825209	Čech: politický týdenník katolický	1883	1198	3475985
5c259210-2182-11e6-918e-5ef3fc9ae867	04ad73e0-742f-11e6-8fbd-005056827e52	Čech: politický týdenník katolický	1910	1442	2904476
5c259210-2182-11e6-918e-5ef3fc9ae867	d0f01b00-733b-11e6-95d9-5ef3fc9ae867	Čech: politický týdenník katolický	1905	2728	4836817
5c259210-2182-11e6-918e-5ef3fc9ae867	d49881e0-f0cb-11e5-ae80-001018b5eb5c	Čech: politický týdenník katolický	1910	1506	2932323
5c259210-2182-11e6-918e-5ef3fc9ae867	e1289630-74cd-11e6-aa85-005056825209	Čech: politický týdenník katolický	1909	3048	5608462
5c259210-2182-11e6-918e-5ef3fc9ae867	165c8470-6f69-11e6-a429-001018b5eb5c	Čech: politický týdenník katolický	1904	2977	5240040
5c259210-2182-11e6-918e-5ef3fc9ae867	5f5f6490-69f5-11e6-9f9c-001018b5eb5c	Čech: politický týdenník katolický	1894	1250	3202853
5c259210-2182-11e6-918e-5ef3fc9ae867	1d90e280-7fc8-11e6-afc6-005056827e52	Čech: politický týdenník katolický	1913	3916	5920764
5c259210-2182-11e6-918e-5ef3fc9ae867	67ecd510-49a3-11e6-ad5e-5ef3fc9bb22f	Čech: politický týdenník katolický	1885	1218	3508323
5c259210-2182-11e6-918e-5ef3fc9ae867	2768af00-f821-11e6-8830-005056827e51	Čech: politický týdenník katolický	1876	1246	3220744
5c259210-2182-11e6-918e-5ef3fc9ae867	08cb28c0-289c-11e6-a7c6-005056827e52	Čech: politický týdenník katolický	1879	1188	3091719
5c259210-2182-11e6-918e-5ef3fc9ae867	868510a0-393b-11e6-ad5e-5ef3fc9bb22f	Čech: politický týdenník katolický	1880	1200	3183892
5c259210-2182-11e6-918e-5ef3fc9ae867	3e2d3e50-74f9-11e6-8fbd-005056827e52	Čech: politický týdenník katolický	1907	2996	5448340
5c259210-2182-11e6-918e-5ef3fc9ae867	3e2d3e50-74f9-11e6-8fbd-005056827e52	Čech: politický týdenník katolický	1917	8	12867
5c259210-2182-11e6-918e-5ef3fc9ae867	9d0c9530-8c62-11e6-88c5-005056827e52	Čech: politický týdenník katolický	1914	3554	5554205
5c259210-2182-11e6-918e-5ef3fc9ae867	eb247a40-39e1-11e6-a5c5-005056827e51	Čech: politický týdenník katolický	1875	1214	3236791
5c259210-2182-11e6-918e-5ef3fc9ae867	41cdf590-5fcd-11e6-b155-001018b5eb5c	Čech: politický týdenník katolický	1890	1392	3559112
5c259210-2182-11e6-918e-5ef3fc9ae867	5fc94200-734d-11e6-95d9-5ef3fc9ae867	Čech: politický týdenník katolický	1906	2792	4816140
5c259210-2182-11e6-918e-5ef3fc9ae867	4f888d20-4e53-11e6-beb0-001018b5eb5c	Čech: politický týdenník katolický	1887	1284	3511208
5c259210-2182-11e6-918e-5ef3fc9ae867	e2d02b40-2727-11e6-a7c4-005056825209	Čech: politický týdenník katolický	1872	1252	2775990
5c259210-2182-11e6-918e-5ef3fc9ae867	8dcae8a0-28d1-11e6-a3d3-001018b5eb5c	Čech: politický týdenník katolický	1878	1208	3090856
5c259210-2182-11e6-918e-5ef3fc9ae867	a2469ef0-f672-11e5-ae80-001018b5eb5c	Čech: politický týdenník katolický	1912	1118	1800611
5c259210-2182-11e6-918e-5ef3fc9ae867	98483990-6927-11e6-abea-5ef3fc9ae867	Čech: politický týdenník katolický	1891	1314	3296529
5c259210-2182-11e6-918e-5ef3fc9ae867	59728f70-70f4-11e6-8db5-005056827e52	Čech: politický týdenník katolický	1893	648	1665534
5c259210-2182-11e6-918e-5ef3fc9ae867	59728f70-70f4-11e6-8db5-005056827e52	Čech: politický týdenník katolický	1898	550	1436615
5c259210-2182-11e6-918e-5ef3fc9ae867	2204dbf0-7005-11e6-95d9-5ef3fc9ae867	Čech: politický týdenník katolický	1892	1310	3314327
5c259210-2182-11e6-918e-5ef3fc9ae867	5e2b4d20-2182-11e6-8803-005056827e51	Čech: politický týdenník katolický	1871	624	1230333
5c259210-2182-11e6-918e-5ef3fc9ae867	ce0d9540-3937-11e6-a5c5-005056827e51	Čech: politický týdenník katolický	1881	1184	3480921
5c259210-2182-11e6-918e-5ef3fc9ae867	ec4d3010-6394-11e6-95c7-005056825209	Čech: politický týdenník katolický	1889	1272	3414182
5c259210-2182-11e6-918e-5ef3fc9ae867	81e32d30-6388-11e6-8336-005056827e52	Čech: politický týdenník katolický	1870	424	693484
5c259210-2182-11e6-918e-5ef3fc9ae867	d3db2450-6395-11e6-8e4e-005056827e51	Čech: politický týdenník katolický	1888	1280	3420749
5c259210-2182-11e6-918e-5ef3fc9ae867	4c2bada0-27df-11e6-ae84-005056827e51	Čech: politický týdenník katolický	1874	1200	3414955
5c259210-2182-11e6-918e-5ef3fc9ae867	8cf654c0-74e7-11e6-97fa-001018b5eb5c	Čech: politický týdenník katolický	1911	3020	5931710
5c259210-2182-11e6-918e-5ef3fc9ae867	72a60ec0-74ca-11e6-aa85-005056825209	Čech: politický týdenník katolický	1908	3148	5818347
5c259210-2182-11e6-918e-5ef3fc9ae867	b478eeb0-7c24-11e6-ad48-005056825209	Čech: politický týdenník katolický	1912	3180	4864286
5c259210-2182-11e6-918e-5ef3fc9ae867	8832bde0-44f2-11e6-beb0-001018b5eb5c	Čech: politický týdenník katolický	1886	1346	3688226
1585c940-8080-11ea-a276-5ef3fc9bb22f	3fbb0fd0-d1f5-11ed-af53-005056825209	České slovo: ústřední orgán České strany národně sociální	1913	1452	2554391
